delta,S,n_zero_crossings,action_structure,zero_crossings,H_at_left_boundary,H_at_right_boundary
0.04,96,0,no_zero_all_positive,NA,1.2194025731017761,0.0027506197386601983
0.04,98,0,no_zero_all_positive,NA,1.2194026181809183,0.0028078306755936477
0.04,100,0,no_zero_all_positive,NA,1.2194026614568967,0.0028650377968204577
0.04,102,0,no_zero_all_positive,NA,1.2194027030357801,0.0029222411027218786
0.04,104,0,no_zero_all_positive,NA,1.219402743015478,0.0029794405936798274
0.04,106,0,no_zero_all_positive,NA,1.2194027814865092,0.0030366362700757765
0.04,108,0,no_zero_all_positive,NA,1.219402818532689,0.0030938281322916428
0.04,110,0,no_zero_all_positive,NA,1.2194028542317368,0.0031510161807084547
0.04,112,0,no_zero_all_positive,NA,1.2194028886558204,0.003208200415707907
0.04,114,0,no_zero_all_positive,NA,1.2194029218720421,0.003265380837671472
0.04,116,0,no_zero_all_positive,NA,1.219402953942878,0.003322557446980623
0.04,118,0,no_zero_all_positive,NA,1.2194029849265686,0.003379730244016388
0.04,120,0,no_zero_all_positive,NA,1.2194030148774704,0.0034368992291600176
0.04,122,0,no_zero_all_positive,NA,1.2194030438463759,0.0034940644027932066
0.04,124,0,no_zero_all_positive,NA,1.2194030718808022,0.0035512257652965395
0.04,126,0,no_zero_all_positive,NA,1.2194030990252471,0.003608383317051489
0.04,128,0,no_zero_all_positive,NA,1.2194031253214292,0.0036655370584388614
0.04,130,0,no_zero_all_positive,NA,1.2194031508084986,0.0037226869898399073
0.04,132,0,no_zero_all_positive,NA,1.2194031755232337,0.0037798331116354333
0.04,134,0,no_zero_all_positive,NA,1.219403199500216,0.003836975424206468
0.04,136,0,no_zero_all_positive,NA,1.2194032227719933,0.0038941139279338177
0.04,138,0,no_zero_all_positive,NA,1.2194032453692267,0.003951248623198067
0.04,140,0,no_zero_all_positive,NA,1.2194032673208264,0.0040083795103804665
0.04,142,0,no_zero_all_positive,NA,1.2194032886540709,0.004065506589861156
0.04,144,0,no_zero_all_positive,NA,1.2194033093947259,0.0041226298620213875
0.04,146,0,no_zero_all_positive,NA,1.2194033295671447,0.0041797493272413
0.04,148,0,no_zero_all_positive,NA,1.2194033491943628,0.004236864985901478
0.04,150,0,no_zero_all_positive,NA,1.2194033682981889,0.004293976838382729
0.04,152,0,no_zero_all_positive,NA,1.2194033868992837,0.004351084885065193
0.04,154,0,no_zero_all_positive,NA,1.219403405017233,0.004408189126329454
0.04,156,0,no_zero_all_positive,NA,1.2194034226706203,0.004465289562555652
0.04,158,0,no_zero_all_positive,NA,1.2194034398770868,0.004522386194124373
0.04,160,0,no_zero_all_positive,NA,1.2194034566533911,0.0045794790214157555
0.04,162,0,no_zero_all_positive,NA,1.2194034730154673,0.004636568044809941
0.04,164,0,no_zero_all_positive,NA,1.219403488978468,0.00469365326468707
0.04,166,0,no_zero_all_positive,NA,1.2194035045568181,0.004750734681427282
0.04,168,0,no_zero_all_positive,NA,1.219403519764256,0.004807812295410718
0.04,170,0,no_zero_all_positive,NA,1.2194035346138719,0.004864886107017297
0.04,172,0,no_zero_all_positive,NA,1.2194035491181479,0.004921956116626713
0.04,174,0,no_zero_all_positive,NA,1.2194035632889928,0.004979022324619331
0.04,176,0,no_zero_all_positive,NA,1.2194035771377727,0.005036084731374624
0.04,178,0,no_zero_all_positive,NA,1.219403590675345,0.00509314333727251
0.04,180,0,no_zero_all_positive,NA,1.2194036039120826,0.005150198142692908
0.04,182,0,no_zero_all_positive,NA,1.2194036168579026,0.005207249148015292
0.04,184,0,no_zero_all_positive,NA,1.219403629522292,0.005264296353619358
0.04,186,0,no_zero_all_positive,NA,1.2194036419143293,0.00532133975988458
0.04,188,0,no_zero_all_positive,NA,1.2194036540427062,0.0053783793671906555
0.04,190,0,no_zero_all_positive,NA,1.2194036659157492,0.005435415175917058
0.04,192,0,no_zero_all_positive,NA,1.2194036775414376,0.005492447186443261
0.04,194,0,no_zero_all_positive,NA,1.2194036889274205,0.005549475399148518
0.04,196,0,no_zero_all_positive,NA,1.2194037000810372,0.005606499814412302
0.04,198,0,no_zero_all_positive,NA,1.2194037110093279,0.005663520432613645
0.04,200,0,no_zero_all_positive,NA,1.219403721719053,0.005720537254132241
0.05,2,0,no_zero_all_positive,NA,1.0592954499363036,5.739454077158257e-5
0.05,4,0,no_zero_all_positive,NA,1.0593484582358481,1.1478524745345275e-4
0.05,6,0,no_zero_all_positive,NA,1.0593661283958757,1.7217212042996977e-4
0.05,8,0,no_zero_all_positive,NA,1.0593749636121792,2.2955516008504873e-4
0.05,10,0,no_zero_all_positive,NA,1.0593802647855746,2.8693436680304885e-4
0.05,12,0,no_zero_all_positive,NA,1.0593837989193442,3.443097409676632e-4
0.05,14,0,no_zero_all_positive,NA,1.0593863233095095,4.0168128296302896e-4
0.05,16,0,no_zero_all_positive,NA,1.0593882166070008,4.590489931728392e-4
0.05,18,0,no_zero_all_positive,NA,1.0593896891746002,5.164128719814531e-4
0.05,20,0,no_zero_all_positive,NA,1.0593908672304975,5.737729197723418e-4
0.05,22,0,no_zero_all_positive,NA,1.059391831095615,6.311291369291983e-4
0.05,24,0,no_zero_all_positive,NA,1.0593926343173725,6.884815238359376e-4
0.05,26,0,no_zero_all_positive,NA,1.0593933139671383,7.45830080876031e-4
0.05,28,0,no_zero_all_positive,NA,1.0593938965245087,8.031748084333934e-4
0.05,30,0,no_zero_all_positive,NA,1.059394401407882,8.605157068912739e-4
0.05,32,0,no_zero_all_positive,NA,1.059394843181077,9.178527766333655e-4
0.05,34,0,no_zero_all_positive,NA,1.0593952329811438,9.751860180431393e-4
0.05,36,0,no_zero_all_positive,NA,1.0593955794702408,0.0010325154315038443
0.05,38,0,no_zero_all_positive,NA,1.0593958894869193,0.0010898410173989515
0.05,40,0,no_zero_all_positive,NA,1.059396168502026,0.0011471627761117098
0.05,42,0,no_zero_all_positive,NA,1.0593964209443432,0.0012044807080255904
0.05,44,0,no_zero_all_positive,NA,1.0593966504374233,0.001261794813523398
0.05,46,0,no_zero_all_positive,NA,1.0593968599746366,0.001319105092988604
0.05,48,0,no_zero_all_positive,NA,1.0593970520504612,0.0013764115468042348
0.05,50,0,no_zero_all_positive,NA,1.0593972287602569,0.0014337141753530958
0.05,52,0,no_zero_all_positive,NA,1.0593973918770236,0.0014910129790186577
0.05,54,0,no_zero_all_positive,NA,1.0593975429110951,0.0015483079581835035
0.05,56,0,no_zero_all_positive,NA,1.0593976831570424,0.0016055991132306602
0.05,58,0,no_zero_all_positive,NA,1.059397813730875,0.0016628864445429326
0.05,60,0,no_zero_all_positive,NA,1.0593979355998042,0.0017201699525031255
0.05,62,0,no_zero_all_positive,NA,1.0593980496062374,0.001777449637493822
0.05,64,0,no_zero_all_positive,NA,1.0593981564872823,0.001834725499898049
0.05,66,0,no_zero_all_positive,NA,1.0593982568907003,0.001891997540098389
0.05,68,0,no_zero_all_positive,NA,1.0593983513880454,0.0019492657584769812
0.05,70,0,no_zero_all_positive,NA,1.0593984404855517,0.0020065301554170745
0.05,72,0,no_zero_all_positive,NA,1.059398524633205,0.0020637907313005854
0.05,74,0,no_zero_all_positive,NA,1.0593986042323442,0.002121047486510097
0.05,76,0,no_zero_all_positive,NA,1.0593986796420618,0.00217830042142797
0.05,78,0,no_zero_all_positive,NA,1.0593987511846203,0.0022355495364367872
0.05,80,0,no_zero_all_positive,NA,1.0593988191500567,0.0022927948319186875
0.05,82,0,no_zero_all_positive,NA,1.059398883800111,0.0023500363082558096
0.05,84,0,no_zero_all_positive,NA,1.0593989453715957,0.002407273965830292
0.05,86,0,no_zero_all_positive,NA,1.059399004079294,0.002464507805024496
0.05,88,0,no_zero_all_positive,NA,1.0593990601184646,0.0025217378262203383
0.05,90,0,no_zero_all_positive,NA,1.0593991136670098,0.002578964029799735
0.05,92,0,no_zero_all_positive,NA,1.0593991648873595,0.0026361864161450477
0.05,94,0,no_zero_all_positive,NA,1.0593992139281225,0.0026934049856377484
0.05,96,0,no_zero_all_positive,NA,1.0593992609255236,0.0027506197386601983
0.05,98,0,no_zero_all_positive,NA,1.0593993060046658,0.0028078306755936477
0.05,100,0,no_zero_all_positive,NA,1.0593993492806442,0.0028650377968204577
0.05,102,0,no_zero_all_positive,NA,1.0593993908595276,0.0029222411027218786
0.05,104,0,no_zero_all_positive,NA,1.0593994308392254,0.0029794405936798274
0.05,106,0,no_zero_all_positive,NA,1.0593994693102566,0.0030366362700757765
0.05,108,0,no_zero_all_positive,NA,1.0593995063564365,0.0030938281322916428
0.05,110,0,no_zero_all_positive,NA,1.0593995420554843,0.0031510161807084547
0.05,112,0,no_zero_all_positive,NA,1.0593995764795678,0.003208200415707907
0.05,114,0,no_zero_all_positive,NA,1.0593996096957896,0.003265380837671472
0.05,116,0,no_zero_all_positive,NA,1.0593996417666254,0.003322557446980623
0.05,118,0,no_zero_all_positive,NA,1.059399672750316,0.003379730244016388
0.05,120,0,no_zero_all_positive,NA,1.0593997027012179,0.0034368992291600176
0.05,122,0,no_zero_all_positive,NA,1.0593997316701234,0.0034940644027932066
0.05,124,0,no_zero_all_positive,NA,1.0593997597045497,0.0035512257652965395
0.05,126,0,no_zero_all_positive,NA,1.0593997868489946,0.003608383317051489
0.05,128,0,no_zero_all_positive,NA,1.0593998131451767,0.0036655370584388614
0.05,130,0,no_zero_all_positive,NA,1.059399838632246,0.0037226869898399073
0.05,132,0,no_zero_all_positive,NA,1.0593998633469812,0.0037798331116354333
0.05,134,0,no_zero_all_positive,NA,1.0593998873239634,0.003836975424206468
0.05,136,0,no_zero_all_positive,NA,1.0593999105957408,0.0038941139279338177
0.05,138,0,no_zero_all_positive,NA,1.0593999331929742,0.003951248623198067
0.05,140,0,no_zero_all_positive,NA,1.0593999551445739,0.0040083795103804665
0.05,142,0,no_zero_all_positive,NA,1.0593999764778184,0.004065506589861156
0.05,144,0,no_zero_all_positive,NA,1.0593999972184733,0.0041226298620213875
0.05,146,0,no_zero_all_positive,NA,1.0594000173908922,0.0041797493272413
0.05,148,0,no_zero_all_positive,NA,1.0594000370181103,0.004236864985901478
0.05,150,0,no_zero_all_positive,NA,1.0594000561219363,0.004293976838382729
0.05,152,0,no_zero_all_positive,NA,1.0594000747230312,0.004351084885065193
0.05,154,0,no_zero_all_positive,NA,1.0594000928409806,0.004408189126329454
0.05,156,0,no_zero_all_positive,NA,1.0594001104943678,0.004465289562555652
0.05,158,0,no_zero_all_positive,NA,1.0594001277008342,0.004522386194124373
0.05,160,0,no_zero_all_positive,NA,1.0594001444771386,0.0045794790214157555
0.05,162,0,no_zero_all_positive,NA,1.0594001608392147,0.004636568044809941
0.05,164,0,no_zero_all_positive,NA,1.0594001768022154,0.00469365326468707
0.05,166,0,no_zero_all_positive,NA,1.0594001923805656,0.004750734681427282
0.05,168,0,no_zero_all_positive,NA,1.0594002075880036,0.004807812295410718
0.05,170,0,no_zero_all_positive,NA,1.0594002224376193,0.004864886107017297
0.05,172,0,no_zero_all_positive,NA,1.0594002369418953,0.004921956116626713
0.05,174,0,no_zero_all_positive,NA,1.0594002511127403,0.004979022324619331
0.05,176,0,no_zero_all_positive,NA,1.0594002649615202,0.005036084731374624
0.05,178,0,no_zero_all_positive,NA,1.0594002784990926,0.00509314333727251
0.05,180,0,no_zero_all_positive,NA,1.05940029173583,0.005150198142692908
0.05,182,0,no_zero_all_positive,NA,1.05940030468165,0.005207249148015292
0.05,184,0,no_zero_all_positive,NA,1.0594003173460396,0.005264296353619358
0.05,186,0,no_zero_all_positive,NA,1.0594003297380767,0.00532133975988458
0.05,188,0,no_zero_all_positive,NA,1.0594003418664537,0.0053783793671906555
0.05,190,0,no_zero_all_positive,NA,1.0594003537394967,0.005435415175917058
0.05,192,0,no_zero_all_positive,NA,1.0594003653651851,0.005492447186443261
0.05,194,0,no_zero_all_positive,NA,1.059400376751168,0.005549475399148518
0.05,196,0,no_zero_all_positive,NA,1.0594003879047846,0.005606499814412302
0.05,198,0,no_zero_all_positive,NA,1.0594003988330754,0.005663520432613645
0.05,200,0,no_zero_all_positive,NA,1.0594004095428005,0.005720537254132241
0.060000000000000005,2,0,no_zero_all_positive,NA,0.8820300901316591,5.739454077158257e-5
0.060000000000000005,4,0,no_zero_all_positive,NA,0.8820830984312036,1.1478524745345275e-4
0.060000000000000005,6,0,no_zero_all_positive,NA,0.8821007685912312,1.7217212042996977e-4
0.060000000000000005,8,0,no_zero_all_positive,NA,0.8821096038075347,2.2955516008504873e-4
0.060000000000000005,10,0,no_zero_all_positive,NA,0.88211490498093,2.8693436680304885e-4
0.060000000000000005,12,0,no_zero_all_positive,NA,0.8821184391146997,3.443097409676632e-4
0.060000000000000005,14,0,no_zero_all_positive,NA,0.882120963504865,4.0168128296302896e-4
0.060000000000000005,16,0,no_zero_all_positive,NA,0.8821228568023562,4.590489931728392e-4
0.060000000000000005,18,0,no_zero_all_positive,NA,0.8821243293699557,5.164128719814531e-4
0.060000000000000005,20,0,no_zero_all_positive,NA,0.8821255074258529,5.737729197723418e-4
0.060000000000000005,22,0,no_zero_all_positive,NA,0.8821264712909704,6.311291369291983e-4
0.060000000000000005,24,0,no_zero_all_positive,NA,0.882127274512728,6.884815238359376e-4
0.060000000000000005,26,0,no_zero_all_positive,NA,0.8821279541624938,7.45830080876031e-4
0.060000000000000005,28,0,no_zero_all_positive,NA,0.8821285367198641,8.031748084333934e-4
0.060000000000000005,30,0,no_zero_all_positive,NA,0.8821290416032375,8.605157068912739e-4
0.060000000000000005,32,0,no_zero_all_positive,NA,0.8821294833764324,9.178527766333655e-4
0.060000000000000005,34,0,no_zero_all_positive,NA,0.8821298731764993,9.751860180431393e-4
0.060000000000000005,36,0,no_zero_all_positive,NA,0.8821302196655962,0.0010325154315038443
0.060000000000000005,38,0,no_zero_all_positive,NA,0.8821305296822748,0.0010898410173989515
0.060000000000000005,40,0,no_zero_all_positive,NA,0.8821308086973814,0.0011471627761117098
0.060000000000000005,42,0,no_zero_all_positive,NA,0.8821310611396986,0.0012044807080255904
0.060000000000000005,44,0,no_zero_all_positive,NA,0.8821312906327787,0.001261794813523398
0.060000000000000005,46,0,no_zero_all_positive,NA,0.8821315001699921,0.001319105092988604
0.060000000000000005,48,0,no_zero_all_positive,NA,0.8821316922458167,0.0013764115468042348
0.060000000000000005,50,0,no_zero_all_positive,NA,0.8821318689556124,0.0014337141753530958
0.060000000000000005,52,0,no_zero_all_positive,NA,0.8821320320723791,0.0014910129790186577
0.060000000000000005,54,0,no_zero_all_positive,NA,0.8821321831064506,0.0015483079581835035
0.060000000000000005,56,0,no_zero_all_positive,NA,0.8821323233523979,0.0016055991132306602
0.060000000000000005,58,0,no_zero_all_positive,NA,0.8821324539262305,0.0016628864445429326
0.060000000000000005,60,0,no_zero_all_positive,NA,0.8821325757951597,0.0017201699525031255
0.060000000000000005,62,0,no_zero_all_positive,NA,0.8821326898015929,0.001777449637493822
0.060000000000000005,64,0,no_zero_all_positive,NA,0.8821327966826378,0.001834725499898049
0.060000000000000005,66,0,no_zero_all_positive,NA,0.8821328970860558,0.001891997540098389
0.060000000000000005,68,0,no_zero_all_positive,NA,0.8821329915834009,0.0019492657584769812
0.060000000000000005,70,0,no_zero_all_positive,NA,0.8821330806809071,0.0020065301554170745
0.060000000000000005,72,0,no_zero_all_positive,NA,0.8821331648285604,0.0020637907313005854
0.060000000000000005,74,0,no_zero_all_positive,NA,0.8821332444276997,0.002121047486510097
0.060000000000000005,76,0,no_zero_all_positive,NA,0.8821333198374173,0.00217830042142797
0.060000000000000005,78,0,no_zero_all_positive,NA,0.8821333913799758,0.0022355495364367872
0.060000000000000005,80,0,no_zero_all_positive,NA,0.8821334593454122,0.0022927948319186875
0.060000000000000005,82,0,no_zero_all_positive,NA,0.8821335239954664,0.0023500363082558096
0.060000000000000005,84,0,no_zero_all_positive,NA,0.8821335855669512,0.002407273965830292
0.060000000000000005,86,0,no_zero_all_positive,NA,0.8821336442746495,0.002464507805024496
0.060000000000000005,88,0,no_zero_all_positive,NA,0.8821337003138201,0.0025217378262203383
0.060000000000000005,90,0,no_zero_all_positive,NA,0.8821337538623653,0.002578964029799735
0.060000000000000005,92,0,no_zero_all_positive,NA,0.882133805082715,0.0026361864161450477
0.060000000000000005,94,0,no_zero_all_positive,NA,0.882133854123478,0.0026934049856377484
0.060000000000000005,96,0,no_zero_all_positive,NA,0.8821339011208791,0.0027506197386601983
0.060000000000000005,98,0,no_zero_all_positive,NA,0.8821339462000213,0.0028078306755936477
0.060000000000000005,100,0,no_zero_all_positive,NA,0.8821339894759996,0.0028650377968204577
0.060000000000000005,102,0,no_zero_all_positive,NA,0.8821340310548831,0.0029222411027218786
0.060000000000000005,104,0,no_zero_all_positive,NA,0.8821340710345809,0.0029794405936798274
0.060000000000000005,106,0,no_zero_all_positive,NA,0.8821341095056121,0.0030366362700757765
0.060000000000000005,108,0,no_zero_all_positive,NA,0.882134146551792,0.0030938281322916428
0.060000000000000005,110,0,no_zero_all_positive,NA,0.8821341822508397,0.0031510161807084547
0.060000000000000005,112,0,no_zero_all_positive,NA,0.8821342166749233,0.003208200415707907
0.060000000000000005,114,0,no_zero_all_positive,NA,0.8821342498911451,0.003265380837671472
0.060000000000000005,116,0,no_zero_all_positive,NA,0.8821342819619808,0.003322557446980623
0.060000000000000005,118,0,no_zero_all_positive,NA,0.8821343129456716,0.003379730244016388
0.060000000000000005,120,0,no_zero_all_positive,NA,0.8821343428965733,0.0034368992291600176
0.060000000000000005,122,0,no_zero_all_positive,NA,0.8821343718654788,0.0034940644027932066
0.060000000000000005,124,0,no_zero_all_positive,NA,0.8821343998999052,0.0035512257652965395
0.060000000000000005,126,0,no_zero_all_positive,NA,0.8821344270443501,0.003608383317051489
0.060000000000000005,128,0,no_zero_all_positive,NA,0.8821344533405322,0.0036655370584388614
0.060000000000000005,130,0,no_zero_all_positive,NA,0.8821344788276015,0.0037226869898399073
0.060000000000000005,132,0,no_zero_all_positive,NA,0.8821345035423367,0.0037798331116354333
0.060000000000000005,134,0,no_zero_all_positive,NA,0.8821345275193189,0.003836975424206468
0.060000000000000005,136,0,no_zero_all_positive,NA,0.8821345507910963,0.0038941139279338177
0.060000000000000005,138,0,no_zero_all_positive,NA,0.8821345733883297,0.003951248623198067
0.060000000000000005,140,0,no_zero_all_positive,NA,0.8821345953399293,0.0040083795103804665
0.060000000000000005,142,0,no_zero_all_positive,NA,0.8821346166731738,0.004065506589861156
0.060000000000000005,144,0,no_zero_all_positive,NA,0.8821346374138288,0.0041226298620213875
0.060000000000000005,146,0,no_zero_all_positive,NA,0.8821346575862477,0.0041797493272413
0.060000000000000005,148,0,no_zero_all_positive,NA,0.8821346772134657,0.004236864985901478
0.060000000000000005,150,0,no_zero_all_positive,NA,0.8821346963172918,0.004293976838382729
0.060000000000000005,152,0,no_zero_all_positive,NA,0.8821347149183867,0.004351084885065193
0.060000000000000005,154,0,no_zero_all_positive,NA,0.882134733036336,0.004408189126329454
0.060000000000000005,156,0,no_zero_all_positive,NA,0.8821347506897232,0.004465289562555652
0.060000000000000005,158,0,no_zero_all_positive,NA,0.8821347678961897,0.004522386194124373
0.060000000000000005,160,0,no_zero_all_positive,NA,0.8821347846724941,0.0045794790214157555
0.060000000000000005,162,0,no_zero_all_positive,NA,0.8821348010345702,0.004636568044809941
0.060000000000000005,164,0,no_zero_all_positive,NA,0.8821348169975709,0.00469365326468707
0.060000000000000005,166,0,no_zero_all_positive,NA,0.8821348325759211,0.004750734681427282
0.060000000000000005,168,0,no_zero_all_positive,NA,0.882134847783359,0.004807812295410718
