delta,S,regime,n_zero_crossings,v_star
0.46,56,screening,1,-1.5257626814673901
0.46,58,screening,1,-1.5263394520697615
0.46,60,screening,1,-1.5268775577851459
0.46,62,screening,1,-1.5273807599540519
0.46,64,screening,1,-1.5278523474278847
0.46,66,screening,1,-1.5282952084922914
0.46,68,screening,1,-1.5287118900420908
0.46,70,screening,1,-1.5291046465681495
0.46,72,screening,1,-1.5294754809453177
0.46,74,screening,1,-1.5298261785788159
0.46,76,screening,1,-1.530158336137301
0.46,78,screening,1,-1.5304733858479949
0.46,80,screening,1,-1.5307726161334272
0.46,82,screening,1,-1.5310571892167197
0.46,84,screening,1,-1.5313281562024754
0.46,86,screening,1,-1.5315864700456951
0.46,88,screening,1,-1.5318329967458824
0.46,90,screening,1,-1.532068525043371
0.46,92,screening,1,-1.5322937748465566
0.46,94,screening,1,-1.5325094045796874
0.46,96,screening,1,-1.5327160176091248
0.46,98,screening,1,-1.5329141678801579
0.46,100,screening,1,-1.5331043648752316
0.46,102,screening,1,-1.5332870779870198
0.46,104,screening,1,-1.5334627403853511
0.46,106,screening,1,-1.5336317524450376
0.46,108,screening,1,-1.5337944847916964
0.46,110,screening,1,-1.5339512810143183
0.46,112,screening,1,-1.5341024600863626
0.46,114,screening,1,-1.5342483185312743
0.46,116,screening,1,-1.5343891323633527
0.46,118,screening,1,-1.534525158830697
0.46,120,screening,1,-1.5346566379833808
0.46,122,screening,1,-1.5347837940869702
0.46,124,screening,1,-1.5349068368988843
0.46,126,screening,1,-1.5350259628228797
0.46,128,screening,1,-1.5351413559550293
0.46,130,screening,1,-1.5352531890328978
0.46,132,screening,1,-1.535361624298217
0.46,134,screening,1,-1.535466814282115
0.46,136,screening,1,-1.5355689025208907
0.46,138,screening,1,-1.5356680242093996
0.46,140,screening,1,-1.5357643067983016
0.46,142,screening,1,-1.5358578705407158
0.46,144,screening,1,-1.5359488289932237
0.46,146,screening,1,-1.5360372894755911
0.46,148,screening,1,-1.5361233534931358
0.46,150,screening,1,-1.5362071171252305
0.46,152,screening,1,-1.536288671383067
0.46,154,screening,1,-1.536368102539481
0.46,156,screening,1,-1.5364454924333533
0.46,158,screening,1,-1.5365209187508386
0.46,160,screening,1,-1.536594455285465
0.46,162,screening,1,-1.5366661721789199
0.46,164,screening,1,-1.5367361361441856
0.46,166,screening,1,-1.5368044106725098
0.46,168,screening,1,-1.536871056225566
0.46,170,screening,1,-1.5369361304140168
0.46,172,screening,1,-1.5369996881636019
0.46,174,screening,1,-1.537061781869744
0.46,176,screening,1,-1.5371224615415968
0.46,178,screening,1,-1.5371817749363617
0.46,180,screening,1,-1.537239767684633
0.46,182,screening,1,-1.537296483407464
0.46,184,screening,1,-1.537351963825785
0.46,186,screening,1,-1.537406248862747
0.46,188,screening,1,-1.5374593767395224
0.46,190,screening,1,-1.5375113840650463
0.46,192,screening,1,-1.5375623059201342
0.46,194,screening,1,-1.5376121759363914
0.46,196,screening,1,-1.5376610263702835
0.46,198,screening,1,-1.5377088881727037
0.46,200,screening,1,-1.5377557910543693
0.47000000000000003,2,screening,1,-0.7745455944620966
0.47000000000000003,4,screening,1,-1.2023890176155412
0.47000000000000003,6,screening,1,-1.3072188870093542
0.47000000000000003,8,screening,1,-1.3551246276017115
0.47000000000000003,10,screening,1,-1.3824717438480982
0.47000000000000003,12,screening,1,-1.4004563409628386
0.47000000000000003,14,screening,1,-1.4128120635906014
0.47000000000000003,16,screening,1,-1.422021591574007
0.47000000000000003,18,screening,1,-1.4291489951603615
0.47000000000000003,20,screening,1,-1.4348277205737043
0.47000000000000003,22,screening,1,-1.4394581957508914
0.47000000000000003,24,screening,1,-1.4433058596411517
0.47000000000000003,26,screening,1,-1.446553580007615
0.47000000000000003,28,screening,1,-1.4493314219760998
0.47000000000000003,30,screening,1,-1.45168823595604
0.47000000000000003,32,screening,1,-1.4537320636452384
0.47000000000000003,34,screening,1,-1.455533314996145
0.47000000000000003,36,screening,1,-1.4571327394456537
0.47000000000000003,38,screening,1,-1.458562446525621
0.47000000000000003,40,screening,1,-1.4598480797238342
0.47000000000000003,42,screening,1,-1.4610103656243472
0.47000000000000003,44,screening,1,-1.4620662381541254
0.47000000000000003,46,screening,1,-1.4630296679226458
0.47000000000000003,48,screening,1,-1.4639122831062787
0.47000000000000003,50,screening,1,-1.4647238405353873
0.47000000000000003,52,screening,1,-1.4654725875105727
0.47000000000000003,54,screening,1,-1.4661655428124991
0.47000000000000003,56,screening,1,-1.4668087172010513
0.47000000000000003,58,screening,1,-1.4674072880764215
0.47000000000000003,60,screening,1,-1.4679657390453806
0.47000000000000003,62,screening,1,-1.4684879723519386
0.47000000000000003,64,screening,1,-1.468977400133666
0.47000000000000003,66,screening,1,-1.4694370190139656
0.47000000000000003,68,screening,1,-1.4698694714751783
0.47000000000000003,70,screening,1,-1.4702770966669436
0.47000000000000003,72,screening,1,-1.470661972712139
0.47000000000000003,74,screening,1,-1.4710259521251565
0.47000000000000003,76,screening,1,-1.47137069161607
0.47000000000000003,78,screening,1,-1.4716976772920902
0.47000000000000003,80,screening,1,-1.4720082460646957
0.47000000000000003,82,screening,1,-1.472303603912558
0.47000000000000003,84,screening,1,-1.4725848415261225
0.47000000000000003,86,screening,1,-1.472852947761549
0.47000000000000003,88,screening,1,-1.4731088212536951
0.47000000000000003,90,screening,1,-1.473353280475459
0.47000000000000003,92,screening,1,-1.4735870724806717
0.47000000000000003,94,screening,1,-1.473810880527233
0.47000000000000003,96,screening,1,-1.474025330744302
0.47000000000000003,98,screening,1,-1.474230997980519
0.47000000000000003,100,screening,1,-1.4744284109482755
0.47000000000000003,102,screening,1,-1.4746180567609253
0.47000000000000003,104,screening,1,-1.4748003849449103
0.47000000000000003,106,screening,1,-1.4749758109963416
0.47000000000000003,108,screening,1,-1.4751447195412626
0.47000000000000003,110,screening,1,-1.4753074671501702
0.47000000000000003,112,screening,1,-1.475464384850136
0.47000000000000003,114,screening,1,-1.475615780371762
0.47000000000000003,116,screening,1,-1.4757619401630588
0.47000000000000003,118,screening,1,-1.4759031311979758
0.47000000000000003,120,screening,1,-1.4760396026035985
0.47000000000000003,122,screening,1,-1.4761715871268775
0.47000000000000003,124,screening,1,-1.476299302459053
0.47000000000000003,126,screening,1,-1.476422952433622
0.47000000000000003,128,screening,1,-1.4765427281117187
0.47000000000000003,130,screening,1,-1.4766588087670574
0.47000000000000003,132,screening,1,-1.4767713627811192
0.47000000000000003,134,screening,1,-1.47688054845798
0.47000000000000003,136,screening,1,-1.4769865147670713
0.47000000000000003,138,screening,1,-1.477089402021206
0.47000000000000003,140,screening,1,-1.4771893424963485
0.47000000000000003,142,screening,1,-1.4772864609988954
0.47000000000000003,144,screening,1,-1.4773808753855755
0.47000000000000003,146,screening,1,-1.4774726970405223
0.47000000000000003,148,screening,1,-1.4775620313135813
0.47000000000000003,150,screening,1,-1.4776489779234785
0.47000000000000003,152,screening,1,-1.4777336313290872
0.47000000000000003,154,screening,1,-1.4778160810717096
0.47000000000000003,156,screening,1,-1.4778964120909714
0.47000000000000003,158,screening,1,-1.4779747050166718
0.47000000000000003,160,screening,1,-1.4780510364387074
0.47000000000000003,162,screening,1,-1.4781254791569538
0.47000000000000003,164,screening,1,-1.4781981024128334
0.47000000000000003,166,screening,1,-1.4782689721041047
0.47000000000000003,168,screening,1,-1.4783381509842841
0.47000000000000003,170,screening,1,-1.4784056988479601
0.47000000000000003,172,screening,1,-1.4784716727031573
0.47000000000000003,174,screening,1,-1.4785361269317885
0.47000000000000003,176,screening,1,-1.478599113439146
0.47000000000000003,178,screening,1,-1.4786606817933
0.47000000000000003,180,screening,1,-1.4787208793551814
0.47000000000000003,182,screening,1,-1.4787797514000767
0.47000000000000003,184,screening,1,-1.4788373412311828
0.47000000000000003,186,screening,1,-1.4788936902858232
0.47000000000000003,188,screening,1,-1.478948838234872
0.47000000000000003,190,screening,1,-1.4790028230758907
0.47000000000000003,192,screening,1,-1.4790556812204276
0.47000000000000003,194,screening,1,-1.479107447575915
0.47000000000000003,196,screening,1,-1.4791581556225386
0.47000000000000003,198,screening,1,-1.4792078374854436
0.47000000000000003,200,screening,1,-1.4792565240026
0.48000000000000004,2,screening,1,-0.6786888648520842
0.48000000000000004,4,screening,1,-1.132899190348216
0.48000000000000004,6,screening,1,-1.2431805247789494
0.48000000000000004,8,screening,1,-1.293290819893443
0.48000000000000004,10,screening,1,-1.321875213009693
0.48000000000000004,12,screening,1,-1.3405510601935113
0.48000000000000004,14,screening,1,-1.3536533573892717
0.48000000000000004,16,screening,1,-1.3632040769587594
0.48000000000000004,18,screening,1,-1.3705970995768535
0.48000000000000004,20,screening,1,-1.3764883660515344
0.48000000000000004,22,screening,1,-1.3812927101155896
0.48000000000000004,24,screening,1,-1.3852852121219597
0.48000000000000004,26,screening,1,-1.388655430774563
0.48000000000000004,28,screening,1,-1.3915382174716864
0.48000000000000004,30,screening,1,-1.3940321112263911
0.48000000000000004,32,screening,1,-1.396210783232984
0.48000000000000004,34,screening,1,-1.3981304118995561
0.48000000000000004,36,screening,1,-1.3998345813955078
0.48000000000000004,38,screening,1,-1.40132137475736
0.48000000000000004,40,screening,1,-1.402654390347246
0.48000000000000004,42,screening,1,-1.40385954122712
0.48000000000000004,44,screening,1,-1.404954377379885
0.48000000000000004,46,screening,1,-1.4059533784148197
0.48000000000000004,48,screening,1,-1.4068685967211763
0.48000000000000004,50,screening,1,-1.4077101454915606
0.48000000000000004,52,screening,1,-1.4084865735733478
0.48000000000000004,54,screening,1,-1.409205156621546
0.48000000000000004,56,screening,1,-1.4098721255703701
0.48000000000000004,58,screening,1,-1.4104928476191223
0.48000000000000004,60,screening,1,-1.4110719708594728
0.48000000000000004,62,screening,1,-1.411613540788321
0.48000000000000004,64,screening,1,-1.4121210948813818
0.48000000000000004,66,screening,1,-1.4125977398998704
0.48000000000000004,68,screening,1,-1.4130462154991872
0.48000000000000004,70,screening,1,-1.41346894688972
0.48000000000000004,72,screening,1,-1.413868088686533
0.48000000000000004,74,screening,1,-1.4142455616210854
0.48000000000000004,76,screening,1,-1.4146030834346126
0.48000000000000004,78,screening,1,-1.41494219500122
0.48000000000000004,80,screening,1,-1.41526428251839
0.48000000000000004,82,screening,1,-1.4155705964386263
0.48000000000000004,84,screening,1,-1.4158622676872015
0.48000000000000004,86,screening,1,-1.4161403216092705
0.48000000000000004,88,screening,1,-1.416405690008754
0.48000000000000004,90,screening,1,-1.4166592215767788
0.48000000000000004,92,screening,1,-1.4169016909555032
0.48000000000000004,94,screening,1,-1.417133806641208
0.48000000000000004,96,screening,1,-1.417356217896424
0.48000000000000004,98,screening,1,-1.417569520813093
0.48000000000000004,100,screening,1,-1.4177742636459687
0.48000000000000004,102,screening,1,-1.4179709515167007
0.48000000000000004,104,screening,1,-1.418160050573564
0.48000000000000004,106,screening,1,-1.4183419916789317
0.48000000000000004,108,screening,1,-1.4185171736858728
0.48000000000000004,110,screening,1,-1.4186859663563167
0.48000000000000004,112,screening,1,-1.4188487129656997
0.48000000000000004,114,screening,1,-1.4190057326327083
0.48000000000000004,116,screening,1,-1.4191573224073704
0.48000000000000004,118,screening,1,-1.41930375914625
0.48000000000000004,120,screening,1,-1.419445301199638
0.48000000000000004,122,screening,1,-1.4195821899323695
0.48000000000000004,124,screening,1,-1.4197146510971008
0.48000000000000004,126,screening,1,-1.4198428960764733
0.48000000000000004,128,screening,1,-1.419967123008542
0.48000000000000004,130,screening,1,-1.420087517808072
0.48000000000000004,132,screening,1,-1.4202042550947678
0.48000000000000004,134,screening,1,-1.4203174990381855
0.48000000000000004,136,screening,1,-1.4204274041279223
0.48000000000000004,138,screening,1,-1.4205341158766804
0.48000000000000004,140,screening,1,-1.4206377714629337
0.48000000000000004,142,screening,1,-1.4207385003191628
0.48000000000000004,144,screening,1,-1.4208364246709673
0.48000000000000004,146,screening,1,-1.4209316600317672
0.48000000000000004,148,screening,1,-1.4210243156573092
0.48000000000000004,150,screening,1,-1.42111449496374
0.48000000000000004,152,screening,1,-1.4212022959125974
0.48000000000000004,154,screening,1,-1.421287811365747
0.48000000000000004,156,screening,1,-1.421371129412959
0.48000000000000004,158,screening,1,-1.4214523336745521
0.48000000000000004,160,screening,1,-1.4215315035812985
0.48000000000000004,162,screening,1,-1.4216087146335543
0.48000000000000004,164,screening,1,-1.421684038641387
0.48000000000000004,166,screening,1,-1.4217575439473173
0.48000000000000004,168,screening,1,-1.4218292956331195
0.48000000000000004,170,screening,1,-1.4218993557119903
0.48000000000000004,172,screening,1,-1.4219677833072966
0.48000000000000004,174,screening,1,-1.422034634818962
0.48000000000000004,176,screening,1,-1.4220999640784961
0.48000000000000004,178,screening,1,-1.4221638224935496
0.48000000000000004,180,screening,1,-1.4222262591828168
0.48000000000000004,182,screening,1,-1.4222873211020255
0.48000000000000004,184,screening,1,-1.4223470531617013
0.48000000000000004,186,screening,1,-1.4224054983373122
0.48000000000000004,188,screening,1,-1.4224626977723784
0.48000000000000004,190,screening,1,-1.4225186908750578
0.48000000000000004,192,screening,1,-1.4225735154086785
0.48000000000000004,194,screening,1,-1.4226272075766702
0.48000000000000004,196,screening,1,-1.4226798021022828
0.48000000000000004,198,screening,1,-1.4227313323034654
0.48000000000000004,200,screening,1,-1.4227818301632469
0.49,2,screening,1,-0.5840860218153268
0.49,4,screening,1,-1.0653657788760795
0.49,6,screening,1,-1.1808384528994034
0.49,8,screening,1,-1.2332241968009479
0.49,10,screening,1,-1.263190822409538
0.49,12,screening,1,-1.282555435270585
0.49,14,screening,1,-1.2962646287232718
0.49,16,screening,1,-1.306278228395142
0.49,18,screening,1,-1.3139418650680943
0.49,20,screening,1,-1.3200496453068045
0.49,22,screening,1,-1.325031086070533
0.49,24,screening,1,-1.3291710964237735
0.49,26,screening,1,-1.3326660564140855
0.49,28,screening,1,-1.335655696983242
0.49,30,screening,1,-1.3382421383934484
0.49,32,screening,1,-1.3405017388053337
0.49,34,screening,1,-1.342492731558561
0.49,36,screening,1,-1.344260298940042
0.49,38,screening,1,-1.345840032693265
0.49,40,screening,1,-1.3472603493581559
0.49,42,screening,1,-1.3485442109383445
0.49,44,screening,1,-1.349710373247722
0.49,46,screening,1,-1.3507534623594832
0.49,48,screening,1,-1.351701923007515
0.49,50,screening,1,-1.3525740500031143
0.49,52,screening,1,-1.3533786998858695
0.49,54,screening,1,-1.3541234104084305
0.49,56,screening,1,-1.3548146371466094
0.49,58,screening,1,-1.3554579409416143
0.49,60,screening,1,-1.3560581376934282
0.49,62,screening,1,-1.356619419040501
0.49,64,screening,1,-1.357145450319232
0.49,66,screening,1,-1.3576394506411447
0.49,68,screening,1,-1.3581042587832417
0.49,70,screening,1,-1.358542387739373
0.49,72,screening,1,-1.3589560701454009
0.49,74,screening,1,-1.3593472963108846
0.49,76,screening,1,-1.3597178462239807
0.49,78,screening,1,-1.3600693166150164
0.49,80,screening,1,-1.3604031439463569
0.49,82,screening,1,-1.3607206240263983
0.49,84,screening,1,-1.3610229288121412
0.49,86,screening,1,-1.361311120859494
0.49,88,screening,1,-1.3615861657966948
0.49,90,screening,1,-1.3618489431293244
0.49,92,screening,1,-1.3621002556315587
0.49,94,screening,1,-1.3623408375348611
0.49,96,screening,1,-1.362571361689994
0.49,98,screening,1,-1.362792445849446
0.49,100,screening,1,-1.3630046581937663
0.49,102,screening,1,-1.3632085222058747
0.49,104,screening,1,-1.3634045209813594
0.49,106,screening,1,-1.363593101049459
0.49,108,screening,1,-1.3637746757683311
0.49,110,screening,1,-1.3639496283489239
0.49,112,screening,1,-1.3641183145540041
0.49,114,screening,1,-1.3642810651123327
0.49,116,screening,1,-1.364438187882453
0.49,118,screening,1,-1.3645899697958743
0.49,120,screening,1,-1.364736678605451
0.49,122,screening,1,-1.3648785644613621
0.49,124,screening,1,-1.365015861334211
0.49,126,screening,1,-1.3651487883022602
0.49,128,screening,1,-1.3652775507177057
0.49,130,screening,1,-1.3654023412650427
0.49,132,screening,1,-1.3655233409229934
0.49,134,screening,1,-1.3656407198400973
0.49,136,screening,1,-1.36575463813287
0.49,138,screening,1,-1.365865246614401
0.49,140,screening,1,-1.365972687460366
0.49,142,screening,1,-1.3660770948186316
0.49,144,screening,1,-1.366178595367955
0.49,146,screening,1,-1.3662773088306648
0.49,148,screening,1,-1.3663733484436815
0.49,150,screening,1,-1.3664668213917883
0.49,152,screening,1,-1.3665578292066185
